return_id,order_id,return_date,return_reason
55074,416383,2024-04-08,Wrong Item Shipped
55075,921949,2024-09-29,Changed Mind
55076,302774,2024-07-27,Size Issue
55077,694639,2024-07-07,Size Issue
55078,741634,2024-07-25,Defective Product
55079,911301,2024-06-22,Wrong Item Shipped
55080,593836,2024-03-27,Changed Mind
55081,763297,2024-08-23,Changed Mind
55082,447885,2024-03-20,Size Issue
55083,479338,2024-08-12,Defective Product
55084,560899,2024-12-20,Arrived Damaged
55085,164967,2024-06-15,Wrong Item Shipped
55086,754354,2025-01-26,Size Issue
55087,535722,2024-06-15,Defective Product
55088,77930,2024-07-08,Size Issue
55089,807335,2024-03-19,Wrong Item Shipped
55090,203247,2024-09-03,Wrong Item Shipped
55091,740945,2024-08-05,Wrong Item Shipped
55092,76483,2024-09-02,Wrong Item Shipped
55093,92697,2024-05-28,Wrong Item Shipped
55094,561923,2024-09-16,Size Issue
55095,983819,2024-08-24,Wrong Item Shipped
55096,679887,2024-11-29,Size Issue
55097,864805,2024-11-20,Size Issue
55098,874080,2024-02-20,Changed Mind
55099,849102,2024-08-21,Wrong Item Shipped
55100,796449,2024-07-12,Wrong Item Shipped
55101,2886,2024-04-04,Changed Mind
55102,270845,2024-09-12,Size Issue
55103,223062,2024-10-01,Changed Mind
55104,192310,2024-02-19,Size Issue
55105,730550,2024-12-04,Arrived Damaged
55106,257665,2024-10-17,Size Issue
55107,728814,2024-03-11,Changed Mind
55108,809076,2024-04-16,Defective Product
55109,602849,2024-06-18,Wrong Item Shipped
55110,506136,2024-05-01,Wrong Item Shipped
55111,465481,2024-06-15,Wrong Item Shipped
55112,737055,2024-08-04,Wrong Item Shipped
55113,749470,2024-02-14,Size Issue
55114,213248,2024-10-01,Arrived Damaged
55115,170964,2024-07-08,Defective Product
55116,277207,2024-12-26,Arrived Damaged
55117,494055,2024-08-06,Arrived Damaged
55118,298221,2024-05-31,Arrived Damaged
55119,819789,2024-09-20,Defective Product
55120,590504,2024-03-14,Arrived Damaged
55121,737068,2025-01-11,Defective Product
55122,388204,2024-01-29,Arrived Damaged
55123,661622,2024-12-19,Arrived Damaged
55124,650780,2024-09-08,Size Issue
55125,214244,2024-06-10,Wrong Item Shipped
55126,416251,2024-08-01,Wrong Item Shipped
55127,424178,2024-07-27,Wrong Item Shipped
55128,981227,2024-03-18,Changed Mind
55129,759574,2024-08-02,Size Issue
55130,655452,2024-09-20,Defective Product
55131,313315,2024-08-02,Arrived Damaged
55132,709388,2024-07-14,Size Issue
55133,251565,2024-10-23,Changed Mind
55134,649560,2024-11-19,Changed Mind
55135,574765,2024-10-04,Wrong Item Shipped
55136,131647,2024-11-18,Defective Product
55137,236924,2024-06-12,Defective Product
55138,357472,2024-12-16,Size Issue
55139,446143,2024-08-03,Defective Product
55140,732291,2024-05-07,Wrong Item Shipped
55141,407896,2024-06-12,Defective Product
55142,183299,2024-07-28,Wrong Item Shipped
55143,714897,2024-08-15,Size Issue
55144,110678,2024-09-29,Defective Product
55145,974870,2024-04-23,Size Issue
55146,224621,2024-11-01,Arrived Damaged
55147,479251,2024-10-08,Arrived Damaged
55148,82913,2024-03-18,Defective Product
55149,956868,2024-05-16,Wrong Item Shipped
55150,939893,2024-11-27,Arrived Damaged
55151,164027,2024-05-08,Defective Product
55152,220389,2024-04-11,Wrong Item Shipped
55153,371508,2024-06-14,Changed Mind
55154,146907,2024-08-27,Size Issue
55155,411788,2024-01-23,Changed Mind
55156,87218,2024-01-25,Wrong Item Shipped
55157,253327,2024-10-13,Size Issue
55158,446595,2024-06-09,Wrong Item Shipped
55159,151590,2024-10-09,Changed Mind
55160,570473,2024-06-25,Size Issue
55161,922819,2024-04-22,Wrong Item Shipped
55162,414228,2024-07-15,Wrong Item Shipped
55163,215780,2024-04-28,Arrived Damaged
55164,708922,2024-04-02,Wrong Item Shipped
55165,761364,2024-08-06,Changed Mind
55166,250833,2024-03-19,Changed Mind
55167,990222,2024-02-02,Arrived Damaged
55168,405408,2024-03-27,Size Issue
55169,460716,2024-10-04,Changed Mind
55170,311933,2024-07-30,Defective Product
55171,618109,2024-10-19,Size Issue
55172,162652,2024-11-11,Size Issue
55173,867715,2024-02-23,Changed Mind
55174,118290,2024-03-02,Defective Product
55175,678516,2024-02-24,Arrived Damaged
55176,28914,2024-06-21,Defective Product
55177,120795,2024-03-17,Wrong Item Shipped
55178,725219,2024-09-02,Wrong Item Shipped
55179,937711,2024-01-31,Arrived Damaged
55180,388349,2024-07-04,Wrong Item Shipped
55181,933782,2024-04-18,Size Issue
55182,345558,2024-08-11,Size Issue
55183,225396,2024-05-23,Changed Mind
55184,229917,2024-01-21,Wrong Item Shipped
55185,580504,2024-01-24,Arrived Damaged
55186,434843,2024-01-28,Size Issue
55187,780914,2024-04-29,Size Issue
55188,854528,2024-12-17,Wrong Item Shipped
55189,602256,2024-03-10,Defective Product
55190,747877,2024-04-14,Size Issue
55191,496936,2024-05-08,Wrong Item Shipped
55192,994241,2024-07-13,Arrived Damaged
55193,896948,2024-11-05,Defective Product
55194,448359,2025-01-03,Size Issue
55195,269042,2024-03-14,Wrong Item Shipped
55196,598710,2024-11-04,Arrived Damaged
55197,630931,2024-12-26,Defective Product
55198,877354,2024-05-08,Arrived Damaged
55199,877409,2024-03-23,Changed Mind
55200,967431,2024-11-16,Arrived Damaged
55201,152035,2024-12-23,Arrived Damaged
55202,752165,2024-02-01,Arrived Damaged
55203,420426,2024-12-30,Arrived Damaged
55204,650164,2024-05-03,Arrived Damaged
55205,716163,2024-05-21,Changed Mind
55206,85779,2025-01-12,Size Issue
55207,712230,2024-07-12,Arrived Damaged
55208,245314,2024-03-04,Size Issue
55209,496455,2025-01-21,Arrived Damaged
55210,884013,2024-03-31,Arrived Damaged
55211,476665,2024-09-03,Size Issue
55212,763827,2024-12-31,Defective Product
55213,599147,2024-09-02,Size Issue
55214,396898,2024-02-18,Size Issue
55215,134965,2024-01-20,Changed Mind
55216,625955,2024-05-01,Defective Product
55217,331498,2024-06-03,Arrived Damaged
55218,149671,2024-10-20,Size Issue
55219,975946,2024-09-08,Arrived Damaged
55220,518501,2024-01-12,Changed Mind
55221,954655,2024-09-29,Size Issue
55222,332107,2024-12-25,Arrived Damaged
55223,219578,2024-07-25,Defective Product
55224,803944,2024-07-28,Defective Product
55225,737300,2024-07-18,Defective Product
55226,991658,2024-12-06,Changed Mind
55227,640815,2024-06-02,Defective Product
55228,701034,2024-09-02,Arrived Damaged
55229,716496,2024-08-15,Arrived Damaged
55230,593363,2024-07-16,Arrived Damaged
55231,622144,2024-10-27,Defective Product
55232,402977,2024-07-06,Changed Mind
55233,191006,2024-01-23,Arrived Damaged
55234,843413,2024-10-30,Wrong Item Shipped
55235,796465,2024-06-09,Changed Mind
55236,162345,2024-07-04,Arrived Damaged
55237,513626,2024-08-11,Defective Product
55238,35464,2024-03-18,Defective Product
55239,5444,2024-02-13,Changed Mind
55240,176686,2024-10-02,Arrived Damaged
55241,443861,2024-02-12,Changed Mind
55242,484003,2024-11-21,Arrived Damaged
55243,34103,2024-09-27,Arrived Damaged
55244,305228,2024-03-25,Size Issue
55245,565988,2024-03-26,Wrong Item Shipped
55246,813278,2024-03-21,Size Issue
55247,460953,2024-06-16,Size Issue
55248,47300,2024-12-03,Defective Product
55249,548228,2024-09-29,Changed Mind
55250,766193,2024-03-18,Defective Product
55251,508470,2024-08-30,Wrong Item Shipped
55252,302743,2024-11-23,Changed Mind
55253,481833,2024-12-11,Defective Product
55254,230747,2024-03-03,Defective Product
55255,438237,2024-11-16,Wrong Item Shipped
55256,957439,2024-08-03,Size Issue
55257,305318,2024-04-24,Size Issue
55258,912008,2024-02-19,Changed Mind
55259,843291,2024-08-10,Wrong Item Shipped
55260,949919,2025-01-02,Defective Product
55261,738762,2024-12-05,Size Issue
55262,278682,2024-05-29,Arrived Damaged
55263,880365,2024-10-13,Changed Mind
55264,562858,2024-06-12,Wrong Item Shipped
55265,398201,2024-12-10,Defective Product
55266,431410,2024-10-21,Wrong Item Shipped
55267,670765,2024-11-06,Wrong Item Shipped
55268,366754,2024-09-03,Arrived Damaged
55269,1648,2024-04-15,Changed Mind
55270,482790,2024-05-08,Changed Mind
55271,277496,2024-05-11,Changed Mind
55272,149207,2024-05-19,Changed Mind
55273,584876,2024-04-14,Changed Mind
55274,973237,2024-05-05,Wrong Item Shipped
55275,184362,2024-07-30,Size Issue
55276,284255,2024-08-12,Wrong Item Shipped
55277,918648,2024-10-03,Changed Mind
55278,244066,2024-03-26,Changed Mind
55279,407875,2024-05-21,Arrived Damaged
55280,215750,2024-10-04,Defective Product
55281,695346,2024-08-22,Arrived Damaged
55282,410026,2024-09-12,Defective Product
55283,76476,2024-02-17,Size Issue
55284,394306,2024-11-18,Size Issue
55285,669970,2024-08-09,Arrived Damaged
55286,645101,2024-08-15,Defective Product
55287,108560,2024-04-24,Wrong Item Shipped
55288,81829,2024-11-11,Arrived Damaged
55289,862057,2024-03-09,Changed Mind
55290,393105,2024-10-22,Wrong Item Shipped
55291,609186,2024-03-23,Wrong Item Shipped
55292,825999,2024-02-27,Changed Mind
55293,195775,2024-09-27,Size Issue
55294,393830,2024-10-24,Changed Mind
55295,895357,2024-07-28,Changed Mind
55296,735603,2024-09-22,Wrong Item Shipped
55297,133163,2024-01-31,Size Issue
55298,788880,2024-02-06,Arrived Damaged
55299,581810,2024-04-21,Arrived Damaged
55300,309228,2024-11-22,Size Issue
55301,280291,2024-12-08,Size Issue
55302,879498,2024-12-30,Changed Mind
55303,100063,2024-09-22,Defective Product
55304,496886,2024-04-25,Size Issue
55305,590755,2024-07-15,Arrived Damaged
55306,765825,2024-01-22,Size Issue
55307,111792,2024-06-05,Wrong Item Shipped
55308,335585,2024-09-06,Arrived Damaged
55309,442329,2024-08-31,Size Issue
55310,202302,2024-02-18,Defective Product
55311,3658,2024-11-08,Defective Product
55312,62063,2024-02-23,Wrong Item Shipped
55313,371222,2024-07-07,Changed Mind
55314,835464,2024-04-13,Wrong Item Shipped
55315,219097,2025-01-28,Changed Mind
55316,70350,2024-03-19,Defective Product
55317,312357,2024-08-15,Wrong Item Shipped
55318,858990,2024-03-17,Changed Mind
55319,601274,2024-01-22,Wrong Item Shipped
55320,248784,2024-04-09,Defective Product
55321,272999,2025-01-17,Size Issue
55322,964783,2024-02-18,Wrong Item Shipped
55323,958501,2024-03-20,Changed Mind
55324,709446,2024-03-16,Defective Product
55325,424213,2024-05-06,Changed Mind
55326,296171,2024-03-20,Changed Mind
55327,963779,2024-08-14,Defective Product
55328,792468,2024-02-09,Changed Mind
55329,703795,2024-01-26,Defective Product
55330,534605,2024-12-22,Size Issue
55331,125508,2024-03-27,Arrived Damaged
55332,533675,2024-06-25,Size Issue
55333,646274,2024-04-01,Changed Mind
55334,837984,2024-04-13,Changed Mind
55335,888229,2024-06-14,Arrived Damaged
55336,472173,2024-05-04,Arrived Damaged
55337,525918,2024-05-05,Defective Product
55338,400283,2024-10-26,Defective Product
55339,608992,2024-12-17,Changed Mind
55340,451726,2024-10-21,Defective Product
55341,894869,2024-05-11,Size Issue
55342,355898,2024-01-26,Size Issue
55343,530991,2024-08-13,Size Issue
55344,411525,2024-12-16,Changed Mind
55345,417409,2024-07-27,Defective Product
55346,860731,2024-01-19,Arrived Damaged
55347,490911,2024-07-14,Defective Product
55348,475012,2024-04-21,Changed Mind
55349,84928,2024-02-20,Arrived Damaged
55350,784689,2024-09-07,Changed Mind
55351,296114,2024-12-11,Size Issue
55352,990606,2024-09-27,Defective Product
55353,616859,2024-02-04,Wrong Item Shipped
55354,182355,2024-11-24,Size Issue
55355,206916,2024-04-25,Defective Product
55356,302693,2024-05-31,Changed Mind
55357,883299,2025-01-16,Wrong Item Shipped
55358,773950,2024-04-18,Changed Mind
55359,656360,2024-10-24,Defective Product
55360,925831,2024-07-15,Size Issue
55361,861807,2024-06-18,Defective Product
55362,479922,2024-07-21,Arrived Damaged
55363,770393,2024-12-05,Defective Product
55364,759509,2024-02-12,Size Issue
55365,499145,2024-03-08,Wrong Item Shipped
55366,854787,2024-03-22,Changed Mind
55367,178059,2024-12-28,Arrived Damaged
55368,309365,2024-05-29,Defective Product
55369,135958,2024-11-17,Wrong Item Shipped
55370,763076,2024-06-28,Size Issue
55371,945023,2024-07-15,Size Issue
55372,747095,2024-04-09,Changed Mind
55373,96919,2024-10-16,Changed Mind
55374,504427,2024-12-09,Wrong Item Shipped
55375,397185,2025-01-09,Changed Mind
55376,565023,2024-11-08,Wrong Item Shipped
55377,1683,2024-01-30,Defective Product
55378,150023,2024-10-16,Defective Product
55379,757898,2024-08-03,Defective Product
55380,413745,2024-12-17,Size Issue
55381,827347,2024-03-10,Arrived Damaged
55382,642739,2024-04-11,Arrived Damaged
55383,563565,2024-11-26,Arrived Damaged
55384,228514,2024-07-17,Defective Product
55385,520196,2024-03-20,Defective Product
55386,405694,2024-09-03,Size Issue
55387,644124,2024-11-09,Arrived Damaged
55388,726054,2024-05-15,Defective Product
55389,237779,2024-02-05,Changed Mind
55390,277882,2024-02-03,Defective Product
55391,105135,2024-10-09,Wrong Item Shipped
55392,590110,2024-07-01,Arrived Damaged
55393,854638,2024-05-10,Wrong Item Shipped
55394,801154,2024-03-12,Wrong Item Shipped
55395,173235,2024-03-12,Wrong Item Shipped
55396,623459,2024-02-01,Size Issue
55397,558207,2024-07-21,Arrived Damaged
55398,617681,2024-07-28,Arrived Damaged
55399,811408,2024-01-16,Arrived Damaged
55400,762361,2024-07-10,Defective Product
55401,624430,2024-05-16,Size Issue
55402,306100,2024-11-22,Arrived Damaged
55403,445778,2025-01-20,Changed Mind
55404,148734,2024-01-22,Wrong Item Shipped
55405,365106,2024-05-13,Size Issue
55406,337152,2024-09-20,Changed Mind
55407,874481,2024-04-06,Defective Product
55408,808363,2024-09-12,Changed Mind
55409,785091,2024-03-25,Arrived Damaged
55410,774477,2024-12-04,Changed Mind
55411,68423,2024-06-01,Defective Product
55412,347469,2024-05-30,Wrong Item Shipped
55413,759491,2024-02-28,Arrived Damaged
55414,190249,2024-06-13,Wrong Item Shipped
55415,708237,2024-12-01,Defective Product
55416,331518,2024-08-04,Wrong Item Shipped
55417,385031,2024-07-04,Size Issue
55418,362252,2024-08-21,Arrived Damaged
55419,779318,2024-10-30,Arrived Damaged
55420,895852,2024-07-13,Defective Product
55421,52830,2024-02-19,Wrong Item Shipped
55422,112709,2024-08-14,Wrong Item Shipped
55423,142167,2024-09-20,Defective Product
55424,345554,2024-10-14,Wrong Item Shipped
55425,109105,2024-10-05,Wrong Item Shipped
55426,352860,2024-08-08,Defective Product
55427,143401,2025-01-03,Changed Mind
55428,779887,2024-05-13,Arrived Damaged
55429,41389,2024-07-12,Size Issue
55430,22285,2024-01-16,Wrong Item Shipped
55431,821541,2024-07-29,Size Issue
55432,129617,2024-09-18,Defective Product
55433,149370,2024-02-09,Arrived Damaged
55434,296462,2024-11-08,Wrong Item Shipped
55435,594713,2024-02-08,Arrived Damaged
55436,172795,2025-01-18,Size Issue
55437,296548,2024-08-25,Changed Mind
55438,14742,2024-10-08,Wrong Item Shipped
55439,346248,2024-11-06,Changed Mind
55440,336124,2024-02-27,Size Issue
55441,411770,2024-03-06,Arrived Damaged
55442,433419,2024-11-30,Size Issue
55443,472628,2024-05-03,Changed Mind
55444,495022,2025-01-10,Changed Mind
55445,765086,2024-06-10,Defective Product
55446,861718,2024-02-03,Arrived Damaged
55447,680574,2024-09-01,Size Issue
55448,540857,2024-08-26,Wrong Item Shipped
55449,702630,2024-10-28,Size Issue
55450,811317,2024-07-04,Wrong Item Shipped
55451,808760,2024-01-11,Defective Product
55452,103319,2024-05-12,Changed Mind
55453,20819,2024-07-08,Size Issue
55454,456084,2024-05-27,Wrong Item Shipped
55455,990670,2024-06-20,Wrong Item Shipped
55456,528116,2024-11-08,Arrived Damaged
55457,361844,2024-02-11,Defective Product
55458,469402,2024-03-07,Size Issue
55459,870822,2024-09-07,Wrong Item Shipped
55460,802006,2024-07-13,Changed Mind
55461,300733,2024-03-30,Size Issue
55462,215070,2024-06-28,Defective Product
55463,296626,2024-10-06,Changed Mind
55464,630302,2024-12-31,Wrong Item Shipped
55465,973582,2024-04-17,Defective Product
55466,875878,2024-06-07,Wrong Item Shipped
55467,85986,2024-06-19,Changed Mind
55468,85988,2024-09-03,Defective Product
55469,271489,2024-04-17,Defective Product
55470,259078,2024-01-30,Defective Product
55471,37377,2024-05-08,Size Issue
55472,962312,2024-09-06,Changed Mind
55473,970659,2024-06-02,Arrived Damaged
55474,580388,2024-05-05,Wrong Item Shipped
55475,389816,2024-03-06,Defective Product
55476,905500,2024-05-18,Changed Mind
55477,492137,2024-02-10,Arrived Damaged
55478,716077,2024-06-18,Defective Product
55479,146251,2024-06-22,Size Issue
55480,987929,2024-06-23,Arrived Damaged
55481,770311,2024-05-29,Changed Mind
55482,370844,2024-02-17,Size Issue
55483,469309,2025-01-18,Wrong Item Shipped
55484,581796,2024-11-02,Defective Product
55485,726349,2024-08-11,Arrived Damaged
55486,403413,2024-12-04,Size Issue
55487,272126,2024-07-30,Defective Product
55488,542140,2024-09-02,Defective Product
55489,263258,2024-05-01,Wrong Item Shipped
55490,227262,2024-09-06,Arrived Damaged
55491,547819,2024-06-30,Size Issue
55492,176460,2024-02-12,Defective Product
55493,448226,2024-10-13,Defective Product
55494,387102,2024-03-17,Wrong Item Shipped
55495,783868,2024-09-03,Wrong Item Shipped
55496,301676,2024-10-01,Wrong Item Shipped
55497,782295,2024-06-09,Defective Product
55498,928396,2024-12-26,Size Issue
55499,662199,2024-03-02,Wrong Item Shipped
55500,793070,2024-06-04,Wrong Item Shipped
55501,183315,2024-03-19,Defective Product
55502,861762,2024-08-21,Wrong Item Shipped
55503,882785,2024-11-10,Changed Mind
55504,153867,2024-11-13,Size Issue
55505,942613,2024-12-21,Size Issue
55506,608637,2024-07-01,Defective Product
55507,865879,2024-04-18,Arrived Damaged
55508,914793,2024-06-06,Defective Product
55509,397500,2024-09-02,Wrong Item Shipped
55510,99017,2024-09-06,Wrong Item Shipped
55511,840813,2024-08-23,Wrong Item Shipped
55512,704736,2024-02-13,Wrong Item Shipped
55513,712136,2024-10-20,Size Issue
55514,540117,2024-06-04,Changed Mind
55515,947616,2024-11-04,Defective Product
55516,374807,2024-01-27,Changed Mind
55517,507258,2024-11-24,Defective Product
55518,786801,2024-03-11,Wrong Item Shipped
55519,98586,2025-01-06,Wrong Item Shipped
55520,547002,2024-02-22,Size Issue
55521,295639,2024-02-14,Changed Mind
55522,695801,2024-10-20,Changed Mind
55523,81596,2024-06-05,Size Issue
55524,171400,2024-10-01,Arrived Damaged
55525,632045,2024-06-05,Defective Product
55526,105415,2024-10-08,Defective Product
55527,550958,2024-10-12,Wrong Item Shipped
55528,379522,2024-06-03,Arrived Damaged
55529,111174,2024-05-07,Defective Product
55530,956396,2024-09-03,Changed Mind
55531,939244,2024-01-17,Changed Mind
55532,950714,2024-10-05,Defective Product
55533,123015,2024-11-23,Defective Product
55534,302455,2024-09-09,Arrived Damaged
55535,957399,2024-02-14,Defective Product
55536,515426,2024-03-19,Wrong Item Shipped
55537,540139,2024-01-14,Defective Product
55538,528828,2024-02-08,Wrong Item Shipped
55539,727315,2025-01-03,Size Issue
55540,725566,2024-10-21,Arrived Damaged
55541,388361,2024-08-28,Wrong Item Shipped
55542,971278,2024-06-23,Wrong Item Shipped
55543,431083,2024-11-30,Changed Mind
55544,609345,2024-05-10,Changed Mind
